initial_m1,initial_m2,e,w022,#orbits,L0,J0ADMx,J0ADMy,J0ADMz,initial-separation,final-mass,final-chi,peak-omega-22,peak-ampl-22,peak-luminosity-ergs-per-sec,final-kick
0.2,0.8,0.09,0.007390109739,7.61620526476837,0.613270881740937,0.0,0.0,0.613270881740937,11.330671478,0.977874179,0.4704468383,0.322355489,0.239220729,1.3003396e+56,152.96
0.0625,0.9375,0.64,0.002463369913,0.76371080221498,0.189191401810295,0.0,0.0,0.189191401810295,24.5708959341,0.9973276701,0.1849380775,0.288390788,0.0742947349,1.2712749e+55,36.28
0.5,0.5,0.444975,0.002463369913,7.00790801265933,1.0015331515567,0.0,0.0,1.0015331515567,24.6424534352,0.9519339606,0.6812185864,0.357284415,0.385170955,3.4645882e+56,0.0
0.166666666666667,0.833333333333333,0.6975,0.002463369913,0.6892707013215,0.411110008518891,0.0,0.0,0.411110008518891,24.600895937,0.991751207,0.3963560161,0.297879942,0.178000099,6.2818703e+55,137.02
0.2,0.8,0.02,0.007390109739,10.8690032813117,0.63642127082607,0.0,0.0,0.63642127082607,11.330671478,0.977935864,0.4717310854,0.320209432,0.240519062,1.3260371e+56,150.63
0.444444444444444,0.555555555555556,0.99,0.002463369913,0.520790509401247,0.132896560292355,0.0,0.0,0.132896560292355,24.6412983684,0.9895304867,0.1324671903,0.0355414981,0.430891728,2.394699e+55,3.2
0.333333333333333,0.666666666666667,0.35,0.007390109739,1.19531103620287,0.719027060018269,0.0,0.0,0.719027060018269,11.3559761468,0.9671143788,0.6406324632,0.345867955,0.355426164,2.9767852e+56,139.17
0.285714285714286,0.714285714285714,0.9951,0.002463369913,0.127273969617334,0.0768872355132493,0.0,0.0,0.0768872355132493,24.6252729559,0.9914691124,0.0767176013,0.0225637935,0.359419728,1.5430312e+55,6.24
0.5,0.5,0.2775,0.002463369913,20.9283052633126,1.14268883063516,0.0,0.0,1.14268883063516,24.6424534352,0.9512320292,0.6850859296,0.356811879,0.393428035,3.6571757e+56,0.0
0.0303030303030303,0.96969696969697,0.64,0.002463369913,1.01142687423685,0.0948772188993938,0.0,0.0,0.0948772188993938,24.5599894094,0.9988553808,0.0934141436,0.277700559,0.035974751,3.0138967e+54,9.78
0.2,0.8,0.22,0.007390109739,2.92518800772989,0.567778508920992,0.0,0.0,0.567778508920992,11.330671478,0.9774320523,0.4679322582,0.319231193,0.236374052,1.267454e+56,157.11
0.473684210526316,0.526315789473684,0.91,0.002463369913,0.383249023310565,0.402555956178531,0.0,0.0,0.402555956178531,24.6421942616,0.988221629,0.3962953411,0.257177198,0.20188673,4.9567141e+55,7.91
0.2,0.8,0.9,0.007390109739,0.155584756275632,0.203297317699124,0.0,0.0,0.203297317699124,11.330671478,0.9866321678,0.2046663205,0.156455208,0.106718677,4.1047e+53,0.35
0.2,0.8,0.9999,0.002463369913,0.0706909904520236,0.0086110411418006,0.0,0.0,0.0086110411418006,24.6087879252,0.993381522,0.0085993432,0.00264825538,0.314131728,9.0048583e+54,3.54
0.285714285714286,0.714285714285714,0.6156,0.002463369913,1.1569710925134,0.681001228831736,0.0,0.0,0.681001228831736,24.6252729559,0.9758624444,0.6109802145,0.342965898,0.335734106,2.6393257e+56,189.23
0.333333333333333,0.666666666666667,0.008,0.007390109739,9.16155581142035,0.888268768867245,0.0,0.0,0.888268768867245,11.3559761468,0.961275639,0.6234957255,0.345798479,0.344536417,2.7678804e+56,146.53
0.5,0.5,0.6,0.007390109739,0.612638811684945,0.634228376835278,0.0,0.0,0.634228376835278,11.3672709018,0.9742339723,0.6100164225,0.309031893,0.287626596,1.1198717e+56,0.0
0.0153846153846154,0.984615384615385,0.0017988708,0.016422253369823,9.97447199650623,0.05403956555515,0.0,0.0,0.05403956555515,7.0,0.9990305793,0.0529704669,0.282431934,0.0218570203,1.109143e+54,2.73
0.473684210526316,0.526315789473684,0.84,0.002463369913,0.561104862234025,0.536741274904708,0.0,0.0,0.536741274904708,24.6421942616,0.986108577,0.5209024849,0.246895666,0.255965818,9.0412926e+55,16.08
0.2,0.8,0.19,0.007390109739,3.78051128561195,0.578594309518897,0.0,0.0,0.578594309518897,11.330671478,0.978002428,0.4765529476,0.324711383,0.246726771,1.4056597e+56,161.63
0.166666666666667,0.833333333333333,0.36,0.002463369913,20.6499364424473,0.59797819420928,0.0,0.0,0.59797819420928,24.600895937,0.9825359567,0.4185438518,0.322901767,0.209447358,1.0055295e+56,129.77
0.285714285714286,0.714285714285714,0.6636,0.002463369913,0.932312043138429,0.637065665681309,0.0,0.0,0.637065665681309,24.6252729559,0.9812014593,0.5898662994,0.355668129,0.293423901,1.9778883e+56,208.81
0.333333333333333,0.666666666666667,0.004,0.007390109739,9.46717363521544,0.89005783164428,0.0,0.0,0.89005783164428,11.3559761468,0.9612641292,0.6234983168,0.346148144,0.344544472,2.7575097e+56,147.42
0.5,0.5,0.36,0.002463369913,13.0194285714685,1.07547184059779,0.0,0.0,1.07547184059779,24.6424534352,0.9510237512,0.6894482552,0.358459388,0.400091043,3.8073141e+56,0.0
0.5,0.5,0.245,0.007390109739,2.10215939319449,0.871343006021802,0.0,0.0,0.871343006021802,11.3672709018,0.9492572561,0.6846273603,0.357926864,0.39487891,3.7239001e+56,0.0
0.0303030303030303,0.96969696969697,0.51,0.002463369913,6.89028999469038,0.110690088715963,0.0,0.0,0.110690088715963,24.5599894094,0.9981455095,0.1011693757,0.287554955,0.0448018395,4.7339979e+54,14.59
0.166666666666667,0.833333333333333,0.64,0.002463369913,0.849508838019794,0.448483645656954,0.0,0.0,0.448483645656954,24.600895937,0.9900654836,0.4241511652,0.315249341,0.201360952,8.694162e+55,160.67
0.444444444444444,0.555555555555556,0.9984,0.002463369913,0.0753061817309707,0.0531586241169519,0.0,0.0,0.0531586241169519,24.6412983684,0.9896030403,0.0530459516,0.0130248264,0.431830642,2.2194264e+55,1.96
0.2,0.8,0.065,0.007390109739,8.79433244293318,0.621637856180927,0.0,0.0,0.621637856180927,11.330671478,0.9777644618,0.4715634437,0.31906478,0.241123304,1.326526e+56,151.83
0.333333333333333,0.666666666666667,0.5,0.007390109739,0.705711827797748,0.630628449087778,0.0,0.0,0.630628449087778,11.3559761468,0.9756437555,0.595840823,0.343228156,0.287461499,1.8056784e+56,225.13
0.285714285714286,0.714285714285714,0.9775,0.002463369913,0.299034825222851,0.164758361814131,0.0,0.0,0.164758361814131,24.6252729559,0.9913740777,0.164071131,0.0894353539,0.218495153,1.7891423e+55,12.8
0.375,0.625,0.64,0.002463369913,1.06323692446678,0.75687897346719,0.0,0.0,0.75687897346719,24.6366063167,0.9707417986,0.6789260174,0.367906371,0.376077125,3.3560896e+56,147.54
0.428571428571429,0.571428571428571,0.05,0.007390109739,7.21630195693935,0.957555417604895,0.0,0.0,0.957555417604895,11.3651964446,0.9536099837,0.6744114096,0.354243559,0.383092921,3.4575966e+56,72.67
0.5,0.5,0.570975,0.002463369913,1.55811267255471,0.88054256948945,0.0,0.0,0.88054256948945,24.6424534352,0.9484715231,0.709904584,0.314017739,0.444151854,4.9392112e+56,0.0
0.5,0.5,0.275,0.007390109739,1.66936626631867,0.853856083654836,0.0,0.0,0.853856083654836,11.3672709018,0.9494543385,0.697838049,0.368738355,0.419241269,4.2491768e+56,0.0
0.142857142857143,0.857142857142857,0.6636,0.002463369913,0.865472854382993,0.38221258647543,0.0,0.0,0.38221258647543,24.594751465,0.9925948459,0.363342993,0.304736212,0.15847813,5.5240288e+55,123.1
0.166666666666667,0.833333333333333,0.5511,0.002463369913,1.74295661947137,0.500806737650267,0.0,0.0,0.500806737650267,24.600895937,0.9841553099,0.441272995,0.331793866,0.234262715,1.3098183e+56,125.61
0.2,0.8,0.56,0.007390109739,0.706027054070768,0.426440051224208,0.0,0.0,0.426440051224208,11.330671478,0.986154068,0.4143900939,0.282397085,0.177894023,5.3802316e+55,95.66
0.285714285714286,0.714285714285714,0.84,0.002463369913,0.764529508842866,0.439355631504356,0.0,0.0,0.439355631504356,24.6252729559,0.9895980888,0.4289807336,0.239991594,0.199980452,5.6363782e+55,84.79
0.5,0.5,0.4071,0.002463369913,9.35906001082612,1.03514164657538,0.0,0.0,1.03514164657538,24.6424534352,0.9503218562,0.6851144165,0.35852686,0.395540471,3.6885459e+56,0.0
0.428571428571429,0.571428571428571,0.2,0.007390109739,3.24420429299142,0.878713115406245,0.0,0.0,0.878713115406245,11.3651964446,0.9542619382,0.6798372669,0.352930123,0.388895386,3.6054198e+56,65.69
0.333333333333333,0.666666666666667,0.64,0.002463369913,1.02104491516752,0.717022716327901,0.0,0.0,0.717022716327901,24.6320592593,0.974382963,0.6483166719,0.363733515,0.347406132,2.8729295e+56,183.73
0.125,0.875,0.75,0.002463369913,0.541476664384239,0.294310072985151,0.0,0.0,0.294310072985151,24.5898658175,0.9947748701,0.287807663,0.247133185,0.118335968,2.5539091e+55,71.19
0.5,0.5,0.9951,0.002463369913,0.0577073280960877,0.0941037860523099,0.0,0.0,0.0941037860523099,24.6424534352,0.9894224368,0.0938193568,0.0229359737,0.450415189,2.3466714e+55,0.0
0.5,0.5,0.195,0.007390109739,3.25230266356748,0.89973292614587,0.0,0.0,0.89973292614587,11.3672709018,0.9518453397,0.6917646349,0.356915172,0.400090167,3.8346068e+56,0.0
0.411764705882353,0.588235294117647,0.9984,0.002463369913,0.0946145283699976,0.0521467357573309,0.0,0.0,0.0521467357573309,24.6395398652,0.9898112488,0.0520386716,0.0129888216,0.42316784,2.1323367e+55,2.96
0.411764705882353,0.588235294117647,0.4375,0.002463369913,7.71984928679295,0.977751295449744,0.0,0.0,0.977751295449744,24.6395398652,0.9542639873,0.6751577478,0.353847914,0.389484022,3.6225003e+56,84.94
0.25,0.75,0.7975,0.002463369913,0.612951654545372,0.45377404458167,0.0,0.0,0.45377404458167,24.6190710447,0.9898648355,0.440621524,0.248711125,0.199389719,6.3817199e+55,112.77
0.333333333333333,0.666666666666667,0.9,0.007390109739,0.444742455379927,0.282025616141107,0.0,0.0,0.282025616141107,11.3559761468,0.9810905211,0.2845774357,0.161161084,0.151951113,9.1151274e+53,0.42
0.375,0.625,0.0014259912,Nan,Nan,0.943653639451593,0.0,0.0,0.943653639451593,11.5,0.9572062057,0.6513576665,Nan,Nan,3.2085646e+56,121.16
0.0909090909090909,0.909090909090909,0.0006538377,0.009043857296219,13.4865845108672,0.32037833316071,0.0,0.0,0.32037833316071,10.0,0.9918217082,0.2604582505,0.296083529,0.120865445,3.3878165e+55,64.51
0.411764705882353,0.588235294117647,0.91,0.002463369913,0.253998029677498,0.391100518179907,0.0,0.0,0.391100518179907,24.6395398652,0.9886377187,0.3852057189,0.252783264,0.194859758,4.6446732e+55,24.94
0.166666666666667,0.833333333333333,0.8775,0.002463369913,0.605036162490584,0.261615459966565,0.0,0.0,0.261615459966565,24.600895937,0.9939296794,0.2588413414,0.23035352,0.116972745,1.7944507e+55,41.99
0.25,0.75,0.36,0.002463369913,16.0894426386819,0.806709412589651,0.0,0.0,0.806709412589651,24.6190710447,0.9712171735,0.5437466734,0.335588621,0.291313913,1.9513145e+56,165.6
0.25,0.75,0.9775,0.002463369913,0.214595990641646,0.151258014860549,0.0,0.0,0.151258014860549,24.6190710447,0.992115616,0.1506905414,0.0912774874,0.192971663,1.49873e+55,12.55
0.428571428571429,0.571428571428571,0.14,0.007390109739,4.80823651177093,0.911069149201078,0.0,0.0,0.911069149201078,11.3651964446,0.9542565207,0.6759688971,0.358348858,0.383088256,3.4709847e+56,75.17
0.333333333333333,0.666666666666667,0.8775,0.002463369913,0.436745246336805,0.418263251191284,0.0,0.0,0.418263251191284,24.6320592593,0.9891927543,0.4103145664,0.236958515,0.199281255,5.0314008e+55,56.27
0.125,0.875,0.96,0.002463369913,0.120807682710219,0.11772402919406,0.0,0.0,0.11772402919406,24.5898658175,0.9955123039,0.1173066071,0.169839995,0.0783947611,5.6269838e+54,9.61
0.0303030303030303,0.96969696969697,0.96,0.002463369913,0.25549720447352,0.0316257396331394,0.0,0.0,0.0316257396331394,24.5599894094,0.9988372995,0.031599211,0.180060229,0.0176842494,3.8706491e+53,0.84
0.5,0.5,0.18,0.007390109739,3.49049469135642,0.908076841277966,0.0,0.0,0.908076841277966,11.3672709018,0.9505746562,0.689680798,0.35766575,0.401205741,3.835065e+56,0.0
0.5,0.5,0.8775,0.002463369913,0.393597411538821,0.47051893026155,0.0,0.0,0.47051893026155,24.6424534352,0.9873396825,0.4603042571,0.244075727,0.228659347,6.5905141e+55,0.0
0.5,0.5,0.0048118882,Nan,Nan,0.946844651000531,0.0,0.0,0.946844651000531,9.533116537,0.9516212721,0.6864192199,Nan,Nan,3.7033295e+56,0.0
0.2,0.8,0.6,0.007390109739,0.581346186830063,0.40659463539826,0.0,0.0,0.40659463539826,11.330671478,0.9864324728,0.3973517856,0.265772753,0.169514722,3.2286291e+55,47.02
0.473684210526316,0.526315789473684,0.99,0.002463369913,0.149641812986595,0.134185318726177,0.0,0.0,0.134185318726177,24.6421942616,0.9894221065,0.1337481643,0.0355878172,0.435450003,2.4441775e+55,1.55
0.333333333333333,0.666666666666667,0.03,0.007390109739,8.31541954617669,0.878363789753296,0.0,0.0,0.878363789753296,11.3559761468,0.9611513009,0.623346469,0.346014331,0.344719019,2.7575359e+56,147.38
0.375,0.625,0.4375,0.002463369913,7.82116427519658,0.946098716833981,0.0,0.0,0.946098716833981,24.6366063167,0.9565833505,0.6570111906,0.352647182,0.376022616,3.3490829e+56,117.47
0.428571428571429,0.571428571428571,0.11,0.007390109739,5.34725327269527,0.92682367381583,0.0,0.0,0.92682367381583,11.3651964446,0.9529647434,0.6744929223,0.355117046,0.384619604,3.4850211e+56,73.45
0.5,0.5,0.3,0.007390109739,1.45478485501912,0.839005279763151,0.0,0.0,0.839005279763151,11.3672709018,0.9517028262,0.7043995768,0.358028495,0.421290524,4.3804244e+56,0.0
0.5,0.5,0.6636,0.002463369913,0.919339089043561,0.779717084433418,0.0,0.0,0.779717084433418,24.6424534352,0.9700516076,0.7055397955,0.381241625,0.387307123,3.4901798e+56,0.0
0.142857142857143,0.857142857142857,0.4671,0.002463369913,6.78217130366286,0.48106066918459,0.0,0.0,0.48106066918459,24.594751465,0.984896585,0.3809913511,0.310158972,0.1927432,8.3048462e+55,137.89
0.473684210526316,0.526315789473684,0.36,0.002463369913,13.3544498288238,1.07348254980942,0.0,0.0,1.07348254980942,24.6421942616,0.9509207068,0.6860118902,0.357160899,0.397042814,3.7465484e+56,27.75
0.5,0.5,0.09,0.007390109739,5.86617429661882,0.956613201514373,0.0,0.0,0.956613201514373,11.3672709018,0.9520351827,0.6858794284,0.357220164,0.391517061,3.620057e+56,0.0
0.0625,0.9375,0.91,0.002463369913,0.359107557758904,0.0945957009051474,0.0,0.0,0.0945957009051474,24.5708959341,0.997663529,0.0942303002,0.181698928,0.0420107567,2.2907208e+54,6.62
0.125,0.875,0.6156,0.002463369913,1.03174203840138,0.364944490501598,0.0,0.0,0.364944490501598,24.5898658175,0.9928280532,0.346559949,0.313385604,0.157762631,5.6071118e+55,114.13
0.333333333333333,0.666666666666667,0.51,0.002463369913,3.65451740793514,0.836526502382542,0.0,0.0,0.836526502382542,24.6320592593,0.9588562933,0.6274715033,0.331914067,0.358776497,3.0091845e+56,197.24
0.428571428571429,0.571428571428571,0.24,0.007390109739,2.35816246600771,0.856463602395098,0.0,0.0,0.856463602395098,11.3651964446,0.951631256,0.6716629855,0.363775361,0.384276955,3.4693699e+56,65.9
0.2,0.8,0.5511,0.002463369913,1.53049012286873,0.576939756500173,0.0,0.0,0.576939756500173,24.6087879252,0.9788450593,0.4960214605,0.340847589,0.275057844,1.7718973e+56,156.36
0.25,0.75,0.75,0.002463369913,0.68519399862574,0.504193382868529,0.0,0.0,0.504193382868529,24.6190710447,0.9884954793,0.4844121793,0.269613529,0.218093192,8.9368892e+55,150.29
0.142857142857143,0.857142857142857,0.36,0.002463369913,12.9400200975514,0.527189774448856,0.0,0.0,0.527189774448856,24.594751465,0.9855493152,0.371278213,0.283290459,0.180976642,6.9822679e+55,99.99
0.411764705882353,0.588235294117647,0.5511,0.002463369913,1.99785619803355,0.873457823935107,0.0,0.0,0.873457823935107,24.6395398652,0.9501884459,0.6695189529,0.278434036,0.395542244,3.650125e+56,93.41
0.166666666666667,0.833333333333333,0.0018907002,0.008232191352796,11.4213218402236,0.549997062872257,0.0,0.0,0.549997062872257,10.75,0.9823728846,0.4165935723,0.315181439,0.207442587,1.0154651e+56,137.93
0.142857142857143,0.857142857142857,0.84,0.002463369913,0.522138247306006,0.263594887224428,0.0,0.0,0.263594887224428,24.594751465,0.9946105455,0.2619749835,0.225690178,0.112017816,1.8399257e+55,48.38
0.5,0.5,0.544375,0.002463369913,2.43275851149466,0.907429365504389,0.0,0.0,0.907429365504389,24.6424534352,0.9504535897,0.6760826861,0.220595391,0.385271363,3.3771339e+56,0.0
0.2,0.8,0.002,0.007390109739,11.9291381857989,0.642239361802847,0.0,0.0,0.642239361802847,11.330671478,0.9778984655,0.4716537202,0.321598714,0.240576717,1.3075328e+56,150.93
0.428571428571429,0.571428571428571,0.015,0.007390109739,8.41606618389733,0.975035055843595,0.0,0.0,0.975035055843595,11.3651964446,0.9534669902,0.6749406276,0.355678171,0.384404574,3.4759449e+56,73.23
0.375,0.625,0.7975,0.002463369913,0.626362111597245,0.567659230100399,0.0,0.0,0.567659230100399,24.6366063167,0.9856451022,0.5464603303,0.264667061,0.258836869,1.1027705e+56,92.16
0.333333333333333,0.666666666666667,0.13,0.007390109739,5.03150374733624,0.831856056652837,0.0,0.0,0.831856056652837,11.3559761468,0.9611501969,0.6260749935,0.346027951,0.348921671,2.8329053e+56,142.46
0.2,0.8,0.27,0.007390109739,1.44426331420919,0.549279105283209,0.0,0.0,0.549279105283209,11.330671478,0.9791030505,0.4861007065,0.315480603,0.25503491,1.5235566e+56,152.36
0.444444444444444,0.555555555555556,0.5775,0.002463369913,1.41806059596349,0.863827641900332,0.0,0.0,0.863827641900332,24.6412983684,0.9514121326,0.7078686845,0.319893725,0.44212702,4.9030837e+56,49.71
0.333333333333333,0.666666666666667,0.0013554746,Nan,Nan,0.882247996423937,0.0,0.0,0.882247996423937,11.0,0.9612533536,0.6234557491,Nan,Nan,2.8058958e+56,152.51
0.285714285714286,0.714285714285714,0.4671,0.002463369913,6.45449339557619,0.801824027495438,0.0,0.0,0.801824027495438,24.6252729559,0.9670734668,0.5882955536,0.340131324,0.324222288,2.4483459e+56,151.74
0.0625,0.9375,0.0009383342,0.011503579067306,9.208444124563,0.217526513999037,0.0,0.0,0.217526513999037,8.5,0.9949048076,0.1883293353,0.286625608,0.0848653009,1.6260444e+55,31.71
0.2,0.8,0.245,0.007390109739,1.87401840484048,0.558605393230883,0.0,0.0,0.558605393230883,11.330671478,0.9777098617,0.4813037206,0.328220834,0.257119887,1.4937826e+56,164.59
0.2,0.8,0.9775,0.002463369913,0.204880949077146,0.129165617126911,0.0,0.0,0.129165617126911,24.6087879252,0.9933331447,0.12875697,0.0821622264,0.175635424,1.0751293e+55,10.94
0.142857142857143,0.857142857142857,0.99,0.002463369913,0.0364593254553096,0.0658987218061069,0.0,0.0,0.0658987218061069,24.594751465,0.9950007816,0.0660267845,0.0340367946,0.20163413,5.5931669e+54,4.84
0.0625,0.9375,0.0009045326,0.011339082054236,10.0073141998957,0.217526513999037,0.0,0.0,0.217526513999037,8.5,0.9948550907,0.1891145346,0.28821415,0.0848853438,1.66515e+55,34.24
0.5,0.5,0.99,0.007390109739,0.0625243198778711,0.10028031137555,0.0,0.0,0.10028031137555,11.3672709018,0.9784083489,0.1022895549,0.0645964624,0.123327615,3.2368503e+53,0.0
0.5,0.5,0.502975,0.002463369913,3.9867587085202,0.947759559526822,0.0,0.0,0.947759559526822,24.6424534352,0.9507948945,0.6788624895,0.349710819,0.383635825,3.4416177e+56,0.0
0.428571428571429,0.571428571428571,0.0,0.007390109739,8.98735994105295,0.982431129384488,0.0,0.0,0.982431129384488,11.3651964446,0.9535143672,0.6750241713,0.355877752,0.384281983,3.4787828e+56,72.32
0.375,0.625,0.9775,0.002463369913,0.20174257982498,0.189219743366791,0.0,0.0,0.189219743366791,24.6366063167,0.9899901448,0.1883375315,0.0885096244,0.261855024,2.3918625e+55,10.02
0.333333333333333,0.666666666666667,0.24,0.007390109739,2.22220902048452,0.777490968445459,0.0,0.0,0.777490968445459,11.3559761468,0.9593702651,0.6230160517,0.34820398,0.347529264,2.8478586e+56,138.67
0.25,0.75,0.9999,0.002463369913,0.444958054852736,0.0100838676573814,0.0,0.0,0.0100838676573814,24.6190710447,0.9922052638,0.0100690884,0.00331537655,0.30095876,1.2552068e+55,4.01
0.444444444444444,0.555555555555556,0.91,0.002463369913,0.360628904833993,0.39868968087709,0.0,0.0,0.39868968087709,24.6412983684,0.9883624887,0.3925523503,0.255698193,0.1995882,4.8499602e+55,16.36
0.411764705882353,0.588235294117647,0.75,0.002463369913,0.73588835744908,0.651834196966488,0.0,0.0,0.651834196966488,24.6395398652,0.9818212269,0.6173010187,0.277609924,0.297967075,1.7359506e+56,92.44
0.5,0.5,0.11,0.007390109739,5.2390122648748,0.946042565433719,0.0,0.0,0.946042565433719,11.3672709018,0.9510239749,0.6861115053,0.355640277,0.394249792,3.6776235e+56,0.0
0.473684210526316,0.526315789473684,0.6156,0.002463369913,1.21538637909467,0.831948976102293,0.0,0.0,0.831948976102293,24.6421942616,0.9602027832,0.7210908347,0.364925498,0.436377823,4.6031189e+56,25.83
0.125,0.875,0.36,0.002463369913,23.8388380842695,0.470896116776267,0.0,0.0,0.470896116776267,24.5898658175,0.9878224437,0.33848322,0.307010353,0.16364316,6.0904144e+55,99.56
0.375,0.625,0.9984,0.002463369913,0.0959435957027805,0.0504585982311527,0.0,0.0,0.0504585982311527,24.6366063167,0.9901576114,0.0503582518,0.0129100142,0.409266722,1.9928424e+55,3.87
0.428571428571429,0.571428571428571,0.5,0.007390109739,0.629015619625085,0.694683713636532,0.0,0.0,0.694683713636532,11.3651964446,0.9709005415,0.6514584273,0.355867086,0.326403416,2.3513611e+56,122.01
0.166666666666667,0.833333333333333,0.000612826,0.006254911538545,19.6493976941741,0.584614315963119,0.0,0.0,0.584614315963119,13.0,0.9823764153,0.4166521267,0.315567652,0.208047603,1.032463e+56,135.55
0.5,0.5,0.4816,0.002463369913,4.94003839833915,0.967924656538013,0.0,0.0,0.967924656538013,24.6424534352,0.9495673271,0.6922954489,0.357622754,0.409235418,4.00862e+56,0.0
0.142857142857143,0.857142857142857,0.0007808596,Nan,Nan,0.481964154733058,0.0,0.0,0.481964154733058,10.5,0.9855066163,0.3723184015,Nan,Nan,7.8607948e+55,111.98
0.333333333333333,0.666666666666667,0.07,0.007390109739,7.01505435570027,0.860062537194746,0.0,0.0,0.860062537194746,11.3559761468,0.9609974369,0.6231431265,0.345403262,0.344999316,2.7688059e+56,145.58
0.333333333333333,0.666666666666667,0.9999,0.002463369913,-0.0538273165165912,0.0119503786054568,0.0,0.0,0.0119503786054568,24.6320592593,0.9907000328,0.0119290101,0.00310481776,0.39226458,1.7662425e+55,3.94
0.2,0.8,0.8775,0.002463369913,0.431708080070721,0.301386439962775,0.0,0.0,0.301386439962775,24.6087879252,0.9928185313,0.2973871419,0.231145076,0.138226596,2.4361888e+55,50.38
0.2,0.8,0.14,0.007390109739,5.31741055324781,0.596184765571448,0.0,0.0,0.596184765571448,11.330671478,0.9777493406,0.473834214,0.319621141,0.244359564,1.3681559e+56,156.44
0.444444444444444,0.555555555555556,0.19,0.002463369913,32.4569772171475,1.19606904263124,0.0,0.0,1.19606904263124,24.6412983684,0.9530330214,0.6800966454,0.356045797,0.389099009,3.5869074e+56,57.8
0.5,0.5,0.0,0.007390109739,8.68916005574359,1.00280311375552,0.0,0.0,1.00280311375552,11.3672709018,0.9516104403,0.6863736768,0.356849878,0.394125548,3.6667405e+56,0.0
0.25,0.75,0.5511,0.002463369913,1.73035300067239,0.675619133043839,0.0,0.0,0.675619133043839,24.6190710447,0.9704411772,0.5611961418,0.337083941,0.326318053,2.4654725e+56,194.31
0.333333333333333,0.666666666666667,0.2,0.007390109739,3.30362952021281,0.797688902566758,0.0,0.0,0.797688902566758,11.3559761468,0.9051666608,-0.0006599396,0.344956548,0.348160494,2.8462062e+56,134.02
0.2,0.8,0.115,0.007390109739,6.46880940014545,0.604788165017633,0.0,0.0,0.604788165017633,11.330671478,0.9781644447,0.4724333616,0.324025592,0.240650188,1.3164673e+56,152.34
0.444444444444444,0.555555555555556,0.75,0.002463369913,0.606162113916232,0.6644828014618,0.0,0.0,0.6644828014618,24.6412983684,0.9811185558,0.6284487627,0.278691001,0.305248837,1.8289342e+56,60.63
0.166666666666667,0.833333333333333,0.9775,0.002463369913,0.216098656575831,0.112120911414238,0.0,0.0,0.112120911414238,24.600895937,0.9942531352,0.1117989928,0.0762422146,0.16314972,8.0323489e+54,9.19
0.125,0.875,0.9999,0.002463369913,0.0717544953436122,0.00588620145970795,0.0,0.0,0.00588620145970795,24.5898658175,0.9955271518,0.0058793438,0.00306401195,0.177865714,4.1527119e+54,2.1
0.5,0.5,0.145,0.007390109739,4.41164246886189,0.927254033498312,0.0,0.0,0.927254033498312,11.3672709018,0.9524194241,0.6854208418,0.357845678,0.388984849,3.5885138e+56,0.0
0.5,0.5,0.4524,0.002463369913,6.46455447519082,0.994811452552977,0.0,0.0,0.994811452552977,24.6424534352,0.9496850804,0.6885886705,0.353910962,0.403882148,3.8535227e+56,0.0
0.0625,0.9375,0.5775,0.002463369913,1.02354604769574,0.204957351961157,0.0,0.0,0.204957351961157,24.5708959341,0.9969240581,0.1978440555,0.28890904,0.0874231918,1.8042861e+55,38.58
0.5,0.5,0.4375,0.002463369913,7.51996572166149,1.00825485056045,0.0,0.0,1.00825485056045,24.6424534352,0.9523627935,0.6916352642,0.360111199,0.399709364,3.8011757e+56,0.0
0.25,0.75,0.6156,0.002463369913,0.958759946359758,0.625199794756983,0.0,0.0,0.625199794756983,24.6190710447,0.9801048211,0.5674920264,0.34170473,0.303159224,2.1018949e+56,197.09
0.333333333333333,0.666666666666667,0.18,0.007390109739,3.62511073747246,0.807598461433724,0.0,0.0,0.807598461433724,11.3559761468,0.9604774145,0.6267106449,0.347596794,0.351722081,2.8937578e+56,158.16
0.444444444444444,0.555555555555556,0.6636,0.002463369913,1.14665700515663,0.770800049695679,0.0,0.0,0.770800049695679,24.6412983684,0.9708856739,0.6983281479,0.377016262,0.378970783,3.3755006e+56,75.03
0.2,0.8,0.085,0.007390109739,7.75588168705747,0.614953383892222,0.0,0.0,0.614953383892222,11.330671478,0.9780387948,0.4711463786,0.322577757,0.239393565,1.308959e+56,150.96
0.166666666666667,0.833333333333333,0.9951,0.002463369913,0.116589645681211,0.0523230919933129,0.0,0.0,0.0523230919933129,24.600895937,0.9942750933,0.0522461336,0.0147149043,0.34709892,6.9780928e+54,4.57
0.2,0.8,0.01,0.007390109739,11.4061254189631,0.639660076836307,0.0,0.0,0.639660076836307,11.330671478,0.9778925666,0.4717262881,0.322962691,0.24149122,1.3315316e+56,152.29
0.5,0.5,0.015,0.007390109739,8.17918654438962,0.995253673031852,0.0,0.0,0.995253673031852,11.3672709018,0.9515538303,0.6863734048,0.356970598,0.393599715,3.6689938e+56,0.0
0.333333333333333,0.666666666666667,0.09,0.007390109739,6.29881215344614,0.850764290655124,0.0,0.0,0.850764290655124,11.3559761468,0.9615214123,0.6244773732,0.345932949,0.344984865,2.7697e+56,146.26
0.333333333333333,0.666666666666667,0.9951,0.002463369913,0.122077151888415,0.0836526502382468,0.0,0.0,0.0836526502382468,24.6320592593,0.9906713242,0.0834573006,0.0228005184,0.393093073,1.8400123e+55,5.79
